Estado;Bacia;Nome_ANP;Nome_Operador;Campo;Operador;Contrato;Periodo;Oleo_bpd;Condensado_bpd;Petroleo_bpd;Gas_Natural_Associado_(Mm³/dia);Gas_Natural_Não Associado_(Mm³/dia);Gas_Natural_Total_(Mm³/dia);Volume_Gas_Royalties_(Mm³/dia);Agua_bpd;Instalacao_Destino;Tipo_Instalacao;Tempo_de_Producao_h_por_mes;Periodo_Carga;Corrente;Grau_API;Fracao_Destilados_Leves_Corte;Fracao_Destilados_Leves_Volume;Fracao_Destilados_Medios_Corte;Fracao_Destilados_Medios_Volume;Fracao_Destilados_Pesados_Corte;Fracao_Destilados_Pesados_Volume;Percentual_em_Volumes_Metano;Percentual_em_Volumes_Etano;Percentual_em_Volumes_Propano;Percentual_em_Volumes_Iso-Butano;Percentual_em_Volumes_Butano;Percentual_em_Volumes_Iso-Pentano;Percentual_em_Volumes_n-Pentano;Percentual_em_Volumes_Hexanos;Percentual_em_Volumes_Heptanos;Percentual_em_Volumes_Octanos;Percentual_em_Volumes_Nonanos;Percentual_em_Volumes_Decanos;Percentual_em_Volumes_Undecanos;Percentual_em_Volumes_Oxigenio;Percentual_em_Volumes_Nitrogenio;Percentual_em_Volumes_Gas Carbonico;Densidade_GLP_Gas;Densidade_GLP_Liquido;PCS_GP_KJ_por_metro_cubico;Data_Atualizacao
Rio Grande do Norte;Potiguar;7-SBO-10-RN;7-SBO-10-RN;SABIÁ BICO-DE-OSSO;Potiguar E&P S.A.;48610009128200516;2023/01;67,6826;0,0000;67,6826;1,4737;0,0000;1,4737;45,68400;0,0966;;;730;2021/02;Sabiá Bico de Osso;25,43;< 290ºC;18.8%;290ºC a 380ºC;16.9%;> 380ºC;64.3%;98,005;0,06591;0,05081;0,14453;0,09071;0,08591;0,04871;0,0653;0,0439;0,0215;0,0044;0,00051;0;0,01381;1,1757;0,1833;2,32026;566,35582;37205,1663;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-1008D-RN;7ET1008DRN;ESTREITO;Petrobras;480000037939797;2023/01;4,6261;0,0000;4,6261;0,0019;0,0000;0,0019;0,05900;103,4578;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;649;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
Rio Grande do Norte;Potiguar;7-FMQ-49-RN;7FMQ49RN;FAZENDA MALAQUIAS;Potiguar E&P S.A.;480000037989719;2023/01;8,2601;0,0000;8,2601;0,0013;0,0000;0,0013;0,04100;0,6253;Estação Coletora Três Marias/Fazenda Malaquias;INSTALACAO EMB/DESEMB;727;;;;< ºC;%;;%;> ºC;%;63,168;0,2304;0,394;1,2512;2,5625;1,4352;1,5261;1,0473;0,4742;0,1628;0,0149;0;0;0,3059;23,7638;3,6637;2,36904;572,18378;26309,0136;13/03/2023
Rio Grande do Norte;Potiguar;7-SCR-166D-RN;7SCR166DRN;SANHAÇU;3R Macau;480000038259781;2023/01;66,6308;0,0000;66,6308;65,7255;0,0000;65,7255;2.037,49000;22,8411;Ponto de Coleta FAC-05 (Sanhaçu);INSTALACAO EMB/DESEMB;528;;;;< ºC;%;;%;> ºC;%;82,687;8,236;4,381;0,792;1,13;0,288;0,318;0,216;0,114;0,041;0,003;0;0;0,011;1,368;0,415;2,01466;529,80114;39547,4573;13/03/2023
Sergipe;Sergipe;7-RO-514D-SE;7RO514DSE;RIACHUELO;Carmo;480000038609782;2023/01;11,6106;0,0000;11,6106;0,0406;0,0000;0,0406;1,25800;458,7501;Ponto de Coleta área do CP-0507;INSTALACAO EMB/DESEMB;586;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;65,1029;4,4594;6,1212;2,3349;2,9449;1,6407;0,8309;0,2314;0;0;0;0;0;0;0,8204;15,5133;2,10784;540,97741;32096,764;13/03/2023
Sergipe;Sergipe;7-RO-637D-SE;7RO637DSE;RIACHUELO;Carmo;480000038609782;2023/01;21,8940;0,0000;21,8940;0,0765;0,0000;0,0765;2,37100;18,2857;Estação Coletora de Entre Rios;INSTALACAO EMB/DESEMB;563;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;65,1029;4,4594;6,1212;2,3349;2,9449;1,6407;0,8309;0,2314;0;0;0;0;0;0;0,8204;15,5133;2,10784;540,97741;32096,764;13/03/2023
Rio Grande do Norte;Potiguar;7-LPX-13-RN;7LPX13RN;LESTE DE POÇO XAVIER;Potiguar E&P S.A.;4861000400098;2023/01;29,9815;0,0000;29,9815;0,8668;0,0000;0,8668;26,83100;60,5695;Estação Coletora Central de Leste de Poço Xavier;INSTALACAO EMB/DESEMB;741;;;;< ºC;%;;%;> ºC;%;81,34797;7,50709;5,98343;1,16204;1,78897;0,46928;0,48441;0,27841;0,1208;0,0387;0,0017;0;0;0,0057;0,7863;0,0252;2,02953;531,587;39809,2566;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-1842D-RN;7ET1842DRN;ESTREITO;Petrobras;480000037939797;2023/01;0,9719;0,0000;0,9719;0,0004;0,0000;0,0004;0,01200;340,2276;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;740;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
Rio Grande do Norte;Potiguar;7-SBO-11-RN;7SBO0011RN;SABIÁ BICO-DE-OSSO;Potiguar E&P S.A.;48610009128200516;2023/01;95,0303;0,0000;95,0303;4,9606;0,0000;4,9606;153,78000;0,1714;;;739;2021/02;Sabiá Bico de Osso;25,43;< 290ºC;18.8%;290ºC a 380ºC;16.9%;> 380ºC;64.3%;98,005;0,06591;0,05081;0,14453;0,09071;0,08591;0,04871;0,0653;0,0439;0,0215;0,0044;0,00051;0;0,01381;1,1757;0,1833;2,32026;566,35582;37205,1663;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-1071D-RN;7ET1071DRN;ESTREITO;Petrobras;480000037939797;2023/01;3,2815;0,0000;3,2815;0,0014;0,0000;0,0014;0,04200;262,8294;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;738;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
Rio Grande do Norte;Potiguar;7-FMQ-47-RN;7FMQ47RN;FAZENDA MALAQUIAS;Potiguar E&P S.A.;480000037989719;2023/01;4,7707;0,0000;4,7707;0,0007;0,0000;0,0007;0,02300;87,3450;Estação Coletora Três Marias/Fazenda Malaquias;INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;63,168;0,2304;0,394;1,2512;2,5625;1,4352;1,5261;1,0473;0,4742;0,1628;0,0149;0;0;0,3059;23,7638;3,6637;2,36904;572,18378;26309,0136;13/03/2023
Rio Grande do Norte;Potiguar;7-LAR-20-RN;7LAR20RN;LAGOA AROEIRA;3R Macau;480000038049710;2023/01;6,9851;0,0000;6,9851;0,0055;0,0000;0,0055;0,17200;27,7101;Estação Coletora Lagoa de Aroeira A;INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;13/03/2023
Sergipe;Sergipe;7-RO-476-SE;7RO476SE;RIACHUELO;Carmo;480000038609782;2023/01;2,8994;0,0000;2,8994;0,0101;0,0000;0,0101;0,31400;61,6113;Estação Coletora de Santo Antônio;INSTALACAO EMB/DESEMB;192;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;65,1029;4,4594;6,1212;2,3349;2,9449;1,6407;0,8309;0,2314;0;0;0;0;0;0;0,8204;15,5133;2,10784;540,97741;32096,764;13/03/2023
Sergipe;Sergipe;3-RO-53-SE;3RO  0053  SE;RIACHUELO;Carmo;480000038609782;2023/01;21,0999;0,0000;21,0999;0,0737;0,0000;0,0737;2,28500;0,0000;Estação Coletora de Oiteirinhos II;INSTALACAO EMB/DESEMB;556;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;65,1029;4,4594;6,1212;2,3349;2,9449;1,6407;0,8309;0,2314;0;0;0;0;0;0;0,8204;15,5133;2,10784;540,97741;32096,764;13/03/2023
Rio Grande do Norte;Potiguar;7-LPX-14-RN;7LPX14RN;LESTE DE POÇO XAVIER;Potiguar E&P S.A.;4861000400098;2023/01;10,5058;0,0000;10,5058;0,0667;0,0000;0,0667;2,06500;147,2386;Estação Coletora Central de Leste de Poço Xavier;INSTALACAO EMB/DESEMB;742;;;;< ºC;%;;%;> ºC;%;81,34797;7,50709;5,98343;1,16204;1,78897;0,46928;0,48441;0,27841;0,1208;0,0387;0,0017;0;0;0,0057;0,7863;0,0252;2,02953;531,587;39809,2566;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-1847D-RN;7ET1847DRN;ESTREITO;Petrobras;480000037939797;2023/01;1,4170;0,0000;1,4170;0,0006;0,0000;0,0006;0,01800;213,6650;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;740;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
Rio Grande do Norte;Potiguar;7-SBO-6-RN;7-SBO-06-RN;SABIÁ BICO-DE-OSSO;Potiguar E&P S.A.;48610009128200516;2023/01;23,2897;0,0000;23,2897;0,8628;0,0000;0,8628;26,74600;0,4565;;;735;2021/02;Sabiá Bico de Osso;25,43;< 290ºC;18.8%;290ºC a 380ºC;16.9%;> 380ºC;64.3%;98,005;0,06591;0,05081;0,14453;0,09071;0,08591;0,04871;0,0653;0,0439;0,0215;0,0044;0,00051;0;0,01381;1,1757;0,1833;2,32026;566,35582;37205,1663;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-978-RN;7-ET-978-RN;ESTREITO;Petrobras;480000037939797;2023/01;1,1021;0,0000;1,1021;0,0005;0,0000;0,0005;0,01400;11,9821;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;733;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
Rio Grande do Norte;Potiguar;7-FMQ-44-RN;7FMQ44RN;FAZENDA MALAQUIAS;Potiguar E&P S.A.;480000037989719;2023/01;2,6632;0,0000;2,6632;0,0004;0,0000;0,0004;0,01300;31,4825;Estação Coletora Três Marias/Fazenda Malaquias;INSTALACAO EMB/DESEMB;742;;;;< ºC;%;;%;> ºC;%;63,168;0,2304;0,394;1,2512;2,5625;1,4352;1,5261;1,0473;0,4742;0,1628;0,0149;0;0;0,3059;23,7638;3,6637;2,36904;572,18378;26309,0136;13/03/2023
Bahia;Recôncavo;7-MGP-54D-BA;7MGP54DBA;MIRANGA;SPE Miranga;480000036739735;2023/01;0,0000;0,0000;0,0000;0,0000;7,7633;7,7633;240,61000;0,0000;Est. C de Miranga;INSTALACAO EMB/DESEMB;743;;;;< ºC;%;;%;> ºC;%;81,77;9,53;3,96;0,8;1,16;0,32;0,34;0,29;0,14;0,04;0;0;0;0;0,4;1,25;2,03033;531,67629;39990,7849;13/03/2023
Sergipe;Sergipe;3-RO-51-SE;3RO  0051  SE;RIACHUELO;Carmo;480000038609782;2023/01;12,1826;0,0000;12,1826;0,0426;0,0000;0,0426;1,32000;0,0000;Estação Coletora de Santa Barbara;INSTALACAO EMB/DESEMB;549;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;65,1029;4,4594;6,1212;2,3349;2,9449;1,6407;0,8309;0,2314;0;0;0;0;0;0;0,8204;15,5133;2,10784;540,97741;32096,764;13/03/2023
Sergipe;Sergipe;7-RO-628-SE;7RO628SE;RIACHUELO;Carmo;480000038609782;2023/01;18,3589;0,0000;18,3589;0,0642;0,0000;0,0642;1,98900;143,9979;Estação Coletora de Nova Magalhães;INSTALACAO EMB/DESEMB;588;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;65,1029;4,4594;6,1212;2,3349;2,9449;1,6407;0,8309;0,2314;0;0;0;0;0;0;0,8204;15,5133;2,10784;540,97741;32096,764;13/03/2023
Rio Grande do Norte;Potiguar;7-LPX-7-RN;7LPX 0007  RN;LESTE DE POÇO XAVIER;Potiguar E&P S.A.;4861000400098;2023/01;97,4886;0,0000;97,4886;0,4688;0,0000;0,4688;14,51200;9,2367;Estação Coletora Central de Leste de Poço Xavier;INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;81,34797;7,50709;5,98343;1,16204;1,78897;0,46928;0,48441;0,27841;0,1208;0,0387;0,0017;0;0;0,0057;0,7863;0,0252;2,02953;531,587;39809,2566;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-1861D-RN;7ET1861DRN;ESTREITO;Petrobras;480000037939797;2023/01;2,1722;0,0000;2,1722;0,0009;0,0000;0,0009;0,02800;318,8652;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;740;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
Rio Grande do Norte;Potiguar;7-SMI-18-RN;7SMI18RN;PAJEÚ;Potiguar E&P S.A.;480000038139701;2023/01;0,8954;0,0000;0,8954;0,0023;0,0000;0,0023;0,07100;297,7882;Estação Coletora de Pajeú;INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;63,168;0,2304;0,394;1,2512;2,5625;1,4352;1,5261;1,0473;0,4742;0,1628;0,0149;0;0;0,3059;23,7638;3,6637;2,36904;572,18378;26309,0136;13/03/2023
Sergipe;Sergipe;7-RO-596-SE;7RO596SE;RIACHUELO;Carmo;480000038609782;2023/01;3,9863;0,0000;3,9863;0,0000;0,0000;0,0000;0,00000;0,0000;Estação Coletora de Sirizinho I;INSTALACAO EMB/DESEMB;451;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;65,1029;4,4594;6,1212;2,3349;2,9449;1,6407;0,8309;0,2314;0;0;0;0;0;0;0,8204;15,5133;2,10784;540,97741;32096,764;13/03/2023
Rio Grande do Norte;Potiguar;7-FMQ-37-RN;7FMQ37RN;FAZENDA MALAQUIAS;Potiguar E&P S.A.;480000037989719;2023/01;0,9611;0,0000;0,9611;0,0002;0,0000;0,0002;0,00500;161,9437;Estação Coletora Três Marias/Fazenda Malaquias;INSTALACAO EMB/DESEMB;251;;;;< ºC;%;;%;> ºC;%;63,168;0,2304;0,394;1,2512;2,5625;1,4352;1,5261;1,0473;0,4742;0,1628;0,0149;0;0;0,3059;23,7638;3,6637;2,36904;572,18378;26309,0136;13/03/2023
Bahia;Recôncavo;7-MGP-50D-BA;7MGP50DBA;MIRANGA;SPE Miranga;480000036739735;2023/01;0,0000;0,0000;0,0000;0,0000;0,0246;0,0246;0,76300;0,0000;Est. B de Miranga;INSTALACAO EMB/DESEMB;9;;;;< ºC;%;;%;> ºC;%;81,77;9,53;3,96;0,8;1,16;0,32;0,34;0,29;0,14;0,04;0;0;0;0;0,4;1,25;2,03033;531,67629;39990,7849;13/03/2023
Sergipe;Sergipe;7-RO-174-SE;7RO  0174  SE;RIACHUELO;Carmo;480000038609782;2023/01;8,0065;0,0000;8,0065;0,0280;0,0000;0,0280;0,86700;0,0000;Estação Coletora de Oiteirinhos II;INSTALACAO EMB/DESEMB;344;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;65,1029;4,4594;6,1212;2,3349;2,9449;1,6407;0,8309;0,2314;0;0;0;0;0;0;0,8204;15,5133;2,10784;540,97741;32096,764;13/03/2023
Sergipe;Sergipe;7-RO-497-SE;7RO497SE;RIACHUELO;Carmo;480000038609782;2023/01;23,2603;0,0000;23,2603;0,0813;0,0000;0,0813;2,51900;463,9494;Estação Coletora de Jericó;INSTALACAO EMB/DESEMB;542;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;65,1029;4,4594;6,1212;2,3349;2,9449;1,6407;0,8309;0,2314;0;0;0;0;0;0;0,8204;15,5133;2,10784;540,97741;32096,764;13/03/2023
Rio Grande do Norte;Potiguar;7-LPX-6-RN;7LPX 0006  RN;LESTE DE POÇO XAVIER;Potiguar E&P S.A.;4861000400098;2023/01;14,1330;0,0000;14,1330;0,2792;0,0000;0,2792;8,64200;0,7801;Estação Coletora Central de Leste de Poço Xavier;INSTALACAO EMB/DESEMB;742;;;;< ºC;%;;%;> ºC;%;81,34797;7,50709;5,98343;1,16204;1,78897;0,46928;0,48441;0,27841;0,1208;0,0387;0,0017;0;0;0,0057;0,7863;0,0252;2,02953;531,587;39809,2566;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-1784A-RN;7ET1784ARN;ESTREITO;Petrobras;480000037939797;2023/01;0,7014;0,0000;0,7014;0,0003;0,0000;0,0003;0,00900;68,4893;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;153;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
Rio Grande do Norte;Potiguar;7-SMI-19-RN;7SMI19RN;PAJEÚ;Potiguar E&P S.A.;480000038139701;2023/01;6,5345;0,0000;6,5345;0,0166;0,0000;0,0166;0,51500;484,7828;Estação Coletora de Pajeú;INSTALACAO EMB/DESEMB;737;;;;< ºC;%;;%;> ºC;%;63,168;0,2304;0,394;1,2512;2,5625;1,4352;1,5261;1,0473;0,4742;0,1628;0,0149;0;0;0,3059;23,7638;3,6637;2,36904;572,18378;26309,0136;13/03/2023
Sergipe;Sergipe;7-RO-558-SE;7RO558SE;RIACHUELO;Carmo;480000038609782;2023/01;0,7126;0,0000;0,7126;0,0000;0,0000;0,0000;0,00000;0,0000;Estação Coletora de Bomfim;INSTALACAO EMB/DESEMB;71;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;65,1029;4,4594;6,1212;2,3349;2,9449;1,6407;0,8309;0,2314;0;0;0;0;0;0;0,8204;15,5133;2,10784;540,97741;32096,764;13/03/2023
Rio Grande do Norte;Potiguar;7-FMQ-48-RN;7FMQ48RN;FAZENDA MALAQUIAS;Potiguar E&P S.A.;480000037989719;2023/01;15,8836;0,0000;15,8836;0,0025;0,0000;0,0025;0,07800;68,8815;Estação Coletora Três Marias/Fazenda Malaquias;INSTALACAO EMB/DESEMB;742;;;;< ºC;%;;%;> ºC;%;63,168;0,2304;0,394;1,2512;2,5625;1,4352;1,5261;1,0473;0,4742;0,1628;0,0149;0;0;0,3059;23,7638;3,6637;2,36904;572,18378;26309,0136;13/03/2023
Bahia;Recôncavo;7-MGP-48D-BA;7MGP48DBA;MIRANGA;SPE Miranga;480000036739735;2023/01;0,0000;0,0000;0,0000;0,0000;0,5521;0,5521;17,11100;0,0000;Est. C de Miranga;INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;81,77;9,53;3,96;0,8;1,16;0,32;0,34;0,29;0,14;0,04;0;0;0;0;0,4;1,25;2,03033;531,67629;39990,7849;13/03/2023
Sergipe;Sergipe;7-RO-657-SE;7RO657SE;RIACHUELO;Carmo;480000038609782;2023/01;13,0061;0,0000;13,0061;0,0455;0,0000;0,0455;1,40900;25,7543;Estação Coletora de Sítio Novo;INSTALACAO EMB/DESEMB;562;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;65,1029;4,4594;6,1212;2,3349;2,9449;1,6407;0,8309;0,2314;0;0;0;0;0;0;0,8204;15,5133;2,10784;540,97741;32096,764;13/03/2023
Sergipe;Sergipe;7-RO-675-SE;7RO675SE;RIACHUELO;Carmo;480000038609782;2023/01;25,3033;0,0000;25,3033;0,0884;0,0000;0,0884;2,74100;98,3160;Estação Coletora de Jericó;INSTALACAO EMB/DESEMB;559;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;65,1029;4,4594;6,1212;2,3349;2,9449;1,6407;0,8309;0,2314;0;0;0;0;0;0;0,8204;15,5133;2,10784;540,97741;32096,764;13/03/2023
Rio Grande do Norte;Potiguar;7-LPX-5-RN;7LPX 0005  RN;LESTE DE POÇO XAVIER;Potiguar E&P S.A.;4861000400098;2023/01;11,9774;0,0000;11,9774;0,2990;0,0000;0,2990;9,25400;52,2338;Estação Coletora Central de Leste de Poço Xavier;INSTALACAO EMB/DESEMB;742;;;;< ºC;%;;%;> ºC;%;81,34797;7,50709;5,98343;1,16204;1,78897;0,46928;0,48441;0,27841;0,1208;0,0387;0,0017;0;0;0,0057;0,7863;0,0252;2,02953;531,587;39809,2566;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-1896-RN;7ET1896RN;ESTREITO;Petrobras;480000037939797;2023/01;11,7412;0,0000;11,7412;0,0048;0,0000;0,0048;0,15000;381,8927;Estação Coletora Estreito A;INSTALACAO EMB/DESEMB;698;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
Rio Grande do Norte;Potiguar;7-SMI-20-RN;7SMI20RN;PAJEÚ;Potiguar E&P S.A.;480000038139701;2023/01;13,7305;0,0000;13,7305;0,0349;0,0000;0,0349;1,08200;417,8601;Estação Coletora de Pajeú;INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;63,168;0,2304;0,394;1,2512;2,5625;1,4352;1,5261;1,0473;0,4742;0,1628;0,0149;0;0;0,3059;23,7638;3,6637;2,36904;572,18378;26309,0136;13/03/2023
Sergipe;Sergipe;7-RO-528-SE;7RO528SE;RIACHUELO;Carmo;480000038609782;2023/01;6,0958;0,0000;6,0958;0,0213;0,0000;0,0213;0,66000;44,9541;Estação Coletora de Sirizinho I;INSTALACAO EMB/DESEMB;584;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;65,1029;4,4594;6,1212;2,3349;2,9449;1,6407;0,8309;0,2314;0;0;0;0;0;0;0,8204;15,5133;2,10784;540,97741;32096,764;13/03/2023
Rio Grande do Norte;Potiguar;7-FMQ-32-RN;7FMQ32RN;FAZENDA MALAQUIAS;Potiguar E&P S.A.;480000037989719;2023/01;19,0691;0,0000;19,0691;0,0030;0,0000;0,0030;0,09400;1.737,0144;Estação Coletora Três Marias/Fazenda Malaquias;INSTALACAO EMB/DESEMB;743;;;;< ºC;%;;%;> ºC;%;63,168;0,2304;0,394;1,2512;2,5625;1,4352;1,5261;1,0473;0,4742;0,1628;0,0149;0;0;0,3059;23,7638;3,6637;2,36904;572,18378;26309,0136;13/03/2023
Bahia;Recôncavo;7-MG-384-BA;7MG  0384  BA;MIRANGA;SPE Miranga;480000036739735;2023/01;15,2418;0,0000;15,2418;0,2182;0,0000;0,2182;6,76200;64,6420;Est. D de Miranga;INSTALACAO EMB/DESEMB;698;;;;< ºC;%;;%;> ºC;%;81,77;9,53;3,96;0,8;1,16;0,32;0,34;0,29;0,14;0,04;0;0;0;0;0,4;1,25;2,03033;531,67629;39990,7849;13/03/2023
Bahia;Recôncavo;7-FBM-250D-BA;7FBM250DBA;FAZENDA BÁLSAMO;Petrobras;480000036489798;2023/01;0,5937;0,0000;0,5937;0,0004;0,0000;0,0004;0,00700;3,5696;Estação Coletora Fazenda Bálsamo A;INSTALACAO EMB/DESEMB;14;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;71,16;7,83;10,51;1,57;2,36;0,45;0,4;0,2;0,1;0,04;0,01;0;0;0,06;0,64;4,67;1,9947;527,41749;38077,6805;13/03/2023
Sergipe;Sergipe;8-RO-689-SE;8RO689SE;RIACHUELO;Carmo;480000038609782;2023/01;24,7516;0,0000;24,7516;0,0865;0,0000;0,0865;2,68100;0,0000;Estação Coletora de Panelas;INSTALACAO EMB/DESEMB;528;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;65,1029;4,4594;6,1212;2,3349;2,9449;1,6407;0,8309;0,2314;0;0;0;0;0;0;0,8204;15,5133;2,10784;540,97741;32096,764;13/03/2023
Bahia;Recôncavo;1-SUS-1-BA;1SUS 0001  BA;SUSSUARANA;SPE Miranga;480000036999729;2023/01;0,0000;0,0000;0,0000;0,0000;17,5442;17,5442;543,87000;0,0000;Estação Sussuarana;INSTALACAO EMB/DESEMB;728;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-1895-RN;7ET1895RN;ESTREITO;Petrobras;480000037939797;2023/01;13,0932;0,0000;13,0932;0,0054;0,0000;0,0054;0,16800;287,6478;Estação Coletora Estreito A;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
Rio Grande do Norte;Potiguar;7-SMI-23-RN;7SMI23RN;PAJEÚ;Potiguar E&P S.A.;480000038139701;2023/01;8,2066;0,0000;8,2066;0,0208;0,0000;0,0208;0,64600;379,2615;Estação Coletora de Pajeú;INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;63,168;0,2304;0,394;1,2512;2,5625;1,4352;1,5261;1,0473;0,4742;0,1628;0,0149;0;0;0,3059;23,7638;3,6637;2,36904;572,18378;26309,0136;13/03/2023
Sergipe;Sergipe;7-RO-586-SE;7RO586SE;RIACHUELO;Carmo;480000038609782;2023/01;5,2153;0,0000;5,2153;0,0000;0,0000;0,0000;0,00000;0,0000;Estação Coletora de Coqueiro;INSTALACAO EMB/DESEMB;548;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;65,1029;4,4594;6,1212;2,3349;2,9449;1,6407;0,8309;0,2314;0;0;0;0;0;0;0,8204;15,5133;2,10784;540,97741;32096,764;13/03/2023
Rio Grande do Norte;Potiguar;7-FMQ-13-RN;7FMQ 0013  RN;FAZENDA MALAQUIAS;Potiguar E&P S.A.;480000037989719;2023/01;18,8891;0,0000;18,8891;0,0030;0,0000;0,0030;0,09300;1.013,5144;Estação Coletora Três Marias/Fazenda Malaquias;INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;63,168;0,2304;0,394;1,2512;2,5625;1,4352;1,5261;1,0473;0,4742;0,1628;0,0149;0;0;0,3059;23,7638;3,6637;2,36904;572,18378;26309,0136;13/03/2023
Bahia;Recôncavo;7-MGP-82P-BA;7MGP82PBA;MIRANGA;SPE Miranga;480000036739735;2023/01;0,0000;0,0000;0,0000;0,0000;2,3690;2,3690;73,42400;0,0000;Est. de Gás Não Associado (EGNA);INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;81,77;9,53;3,96;0,8;1,16;0,32;0,34;0,29;0,14;0,04;0;0;0;0;0,4;1,25;2,03033;531,67629;39990,7849;13/03/2023
